category,address_raw,address_processed,address_reversed,longitude,latitude
Robinson's malls the Philippines,Robinsons Cyberscape Gamma,Robinsons Cyberscape Gamma,"Robinsons Cyberscape Gamma, Topaz Road, San Antonio, Pasig, Eastern Manila District, Metro Manila, 1605, Pilipinas",121.0607064074386,14.58758275
Robinson's malls the Philippines,Robinsons Cyberscape Alpha,Robinsons Cyberscape Alpha,"Robinsons Cyberscape Alpha, Garnet Road, San Antonio, Pasig, Eastern Manila District, Metro Manila, 1605, Pilipinas",121.061389824083,14.5893783
Robinson's malls the Philippines,Robinsons Galleria South,Robinsons Galleria South,"Robinsons Galleria South, National Highway 1, Purok 3, Landayan, San Pedro, Laguna, Calabarzon, 4023, Pilipinas",121.0630731,14.3521998
Robinson's malls the Philippines,Robinsons Butuan,Robinsons Butuan,"Robinsons Movieworld, J.C. Aquino Avenue, Bayanihan, Libertad, Butuan, Caraga, 8600, Pilipinas",125.5201297,8.9421306
Robinson's malls the Philippines,Robinsons Place Sta. Rosa,Robinsons Place Sta. Rosa,"Robinsons Place Sta. Rosa, National Highway 1, Tagapo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0974538,14.3196303
Robinson's malls the Philippines,Robinsons Galleria Ortigas,Robinsons Galleria Ortigas,"Yoshinoya, Galleria Basement Parking Driveway, Ugong Norte, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1110, Pilipinas",121.0596271,14.5909678
Robinson's malls the Philippines,Robinsons Place Dasmarinas,Robinsons Place Dasmarinas,"Robinsons Place Dasmariñas, Aguinaldo Highway, Sampaloc 1, Sampaloc, Dasmariñas, Cavite, Calabarzon, 4114, Pilipinas",120.95354527879635,14.3002462
Ayala malls the Philippines,UP Town Center,UP Town Center,"Cotton On, Katipunan Avenue, UP Campus, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.0746801,14.6491286
Ayala malls the Philippines,MarQuee Mall,MarQuee Mall,"Marquee Mall, Don Aniceto Gueco Avenue, Pulung Maragul, Pulung Cacutud, Angeles, Central Luzon, 2009, Pilipinas",120.6102006375072,15.1637006
Ayala malls the Philippines,Ayala Center Cebu,Ayala Center Cebu,"Ayala Center Cebu, Cardinal Rosales Avenue, Cebu Business Park, Cebu City, Central Visayas, 6000, Pilipinas",123.90475987465992,10.31815595
Ayala malls the Philippines,Market! Market!,Market! Market!,"Market! Market!, McKinley Parkway, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.0559965841189,14.5492886
Ayala malls the Philippines,TriNoma,TriNoma,"TriNoma, North Avenue, Bagong Pag-asa, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1122, Pilipinas",121.03345718766472,14.6526906
Ayala malls the Philippines,Alabang Town Center,Alabang Town Center,"Alabang Town Center, Alabang-Zapote Road, Cupang, Muntinlupa, Southern Manila District, Metro Manila, 1780, Pilipinas",121.02982244003604,14.42348555
Ayala malls the Philippines,Ayala Malls Feliz,Ayala Malls Feliz,"Ayala Malls Feliz, Pasig, Eastern Manila District, Metro Manila, Pilipinas",121.09403135302756,14.6197802
Ayala malls the Philippines,Ayala Malls Solenad,Ayala Malls Solenad,"Ayala Malls Solenad, Nuvali Boulevard, Santo Domingo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.05718581719492,14.23711755
Ayala malls the Philippines,Ayala Malls Serin,Ayala Malls Serin,"Ayala Malls Serin, Tagaytay-Nasugbu Road, Silang Junction North, Maitim 2nd Central, Tagaytay, Cavite, Calabarzon, 4120, Pilipinas",120.95889085585202,14.1129348
Ayala malls the Philippines,Ayala Malls Legazpi,Ayala Malls Legazpi,"Ayala Malls Legazpi, Rizal Street, Tinago, Legazpi, Albay, Bicol Region, 4500, Pilipinas",123.7520551770557,13.14728895
Ayala malls the Philippines,Ayala Malls The 30th,Ayala Malls The 30th,"Yankee Candle, Meralco Avenue, Ugong, Pasig, Eastern Manila District, Metro Manila, 1605, Pilipinas",121.065468,14.5805358
Ayala malls the Philippines,Ayala Malls Cloverleaf,Ayala Malls Cloverleaf,"Ayala Malls Cloverleaf, Andres Bonifacio Avenue, Balingasa, Balintawak, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1115, Pilipinas",121.0006927637906,14.65505155
Ayala malls the Philippines,Ayala Malls TriNoma,Ayala Malls TriNoma,"Ayala Malls TriNoma, North Avenue, San Jose, Project 6, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1105, Pilipinas",121.03392619297962,14.65208245
Ayala malls the Philippines,Ayala Malls South Park,Ayala Malls South Park,"Ayala Malls South Park, Muntinlupa, Southern Manila District, Metro Manila, Pilipinas",121.0468612454541,14.41151785
Ayala malls the Philippines,Ayala Malls Manila Bay,Ayala Malls Manila Bay,"Ayala Malls Manila Bay, President Diosdado Macapagal Boulevard, Tambo, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",120.98808379404034,14.52339975
Ayala malls the Philippines,Ayala Malls Circuit,Ayala Malls Circuit,"Ayala Malls Circuit, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.019242093181,14.57313985
Ayala malls the Philippines,Ayala Malls Marikina,Ayala Malls Marikina,"Ayala Malls Marikina, Coco Palm, Marikina Heights, District II, Marikina, Eastern Manila District, Metro Manila, 1810, Pilipinas",121.11562326400954,14.64880455
Ayala malls the Philippines,Ayala Malls Vertis North,Ayala Malls Vertis North,"Ayala Malls Vertis North, Vertis Drive, Bagong Pag-asa, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.03579258435153,14.6517685
Ayala malls the Philippines,Abreeza,Abreeza,"Yanee Candle At True Value Abreeza, J. P. Laurel Avenue, San Antonio, Barangay 20-B, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.6115917,7.0914979
Ayala malls the Philippines,Ayala Malls Central Bloc,Ayala Malls Central Bloc,"Ayala Malls Central Bloc, Geonzon Street, Cebu I.T. Park, Cebu City, Central Visayas, 6666, Pilipinas",123.90725315383564,10.33069435
Ayala malls the Philippines,U.P. Town Center,U.P. Town Center,"U.P. Town Center, 4th District, Quezon City, Eastern Manila District, Metro Manila, Pilipinas",121.07540761164394,14.6505956
Ayala malls the Philippines,Fairview Terraces,Fairview Terraces,"Fairview Terraces, Quirino Highway, Pasong Putik Proper, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1118, Pilipinas",121.06002760549931,14.73648585
Ayala malls the Philippines,Ayala Malls Capitol Central,Ayala Malls Capitol Central,"Ayala Malls Capitol Central, Gatuslao Street, Macapiña, Barangay 6, Downtown, Bacolod-1, Bacolod, Western Visayas, Pilipinas",122.94955383881694,10.67702205
Ayala malls the Philippines,Ayala Malls Marikina Heights,Ayala Malls Marikina Heights,"Ayala Malls Marikina, Coco Palm, Marikina Heights, District II, Marikina, Eastern Manila District, Metro Manila, 1810, Pilipinas",121.11562326400954,14.64880455
Ayala malls the Philippines,District Imus,District Imus,"The District Imus, Anabu II-E, Imus, Cavite, Calabarzon, 4103, Pilipinas",120.9397822,14.3707324
Ayala malls the Philippines,District Dasmarinas,District Dasmarinas,"The District Dasmariñas, Dasmariñas, Cavite, Calabarzon, 4114, Pilipinas",120.98226262017904,14.35958485
Ayala malls the Philippines,Abreeza Mall,Abreeza Mall,"Abreeza Ayala Mall, J. P. Laurel Avenue, San Antonio, Barangay 20-B, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.61156095214665,7.09120315
Ayala malls the Philippines,Ayala Center,Ayala Center,"Ayala Center, Ayala Avenue, Urdaneta, District I, Makati, Southern Manila District, Metro Manila, 1226, Pilipinas",121.0270435,14.5528647
Ayala malls the Philippines,Centrio Mall,Centrio Mall,"Centrio Mall, C. M. Recto Avenue, Barangay 24, Poblacion, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.65062375105596,8.48483095
Ayala malls the Philippines,Solenad NUVALI,Solenad NUVALI,"Banapple, Nuvali, Santo Domingo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0568442,14.2381019
Ayala malls the Philippines,Ayala Center Makati,Ayala Center Makati,"Ayala Center Makati, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.02383307043814,14.55111725
Ayala malls the Philippines,Ayala Malls Central Luzon,Ayala Malls Central Luzon,"Ayala Malls, BLISS Sta Arcadia, Cabanatuan, Nueva Ecija, Central Luzon, Pilipinas",120.97807692334692,15.47066125
Ayala malls the Philippines,Ayala Malls Alabang Town Center,Ayala Malls Alabang Town Center,"Alabang Town Center, Alabang-Zapote Road, Cupang, Muntinlupa, Southern Manila District, Metro Manila, 1780, Pilipinas",121.02982244003604,14.42348555
Ayala malls the Philippines,Ayala Malls Trinoma,Ayala Malls Trinoma,"Ayala Malls TriNoma, North Avenue, San Jose, Project 6, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1105, Pilipinas",121.03392619297962,14.65208245
Ayala malls the Philippines,Ayala Malls Market! Market!,Ayala Malls Market! Market!,"Marlene’s, North Capitol Road, Magsanaya, Barangay 6, Downtown, Bacolod-1, Bacolod, Western Visayas, 6100, Pilipinas",122.9506302,10.6772178
Ayala malls the Philippines,Ayala Malls Bonifacio High Street,Ayala Malls Bonifacio High Street,"Ayala Malls Cinemas, Bonifacio High Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.0484926,14.551784
Ayala malls the Philippines,Ayala Malls Greenbelt,Ayala Malls Greenbelt,"Greenbelt 3, Esperanza Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.02188432653516,14.55194015
Ayala malls the Philippines,Ayala Malls Fairview Terraces,Ayala Malls Fairview Terraces,"Fairview Terraces, Quirino Highway, Pasong Putik Proper, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1118, Pilipinas",121.06002760549931,14.73648585
Ayala malls the Philippines,Ayala Malls Glorietta,Ayala Malls Glorietta,"Glorietta, East Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1224, Pilipinas",121.0253208896739,14.551233
Ayala malls the Philippines,Vermosa Sports Hub,Vermosa Sports Hub,"Vermosa Sports Hub, Vermosa Boulevard, Vallejo Place Phase 3, Imus, Cavite, Calabarzon, 4103, Pilipinas",120.9608333,14.3807966
Ayala malls the Philippines,Solenad,Solenad,"Shakey's, Santa Rosa-Tagaytay Road, Santo Domingo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0577488,14.2411446
Ayala malls the Philippines,The District Imus,The District Imus,"The District Imus, Anabu II-E, Imus, Cavite, Calabarzon, 4103, Pilipinas",120.9397822,14.3707324
Ayala malls the Philippines,Centrio,Centrio,"Centrio Mall, C. M. Recto Avenue, Barangay 24, Poblacion, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.65062375105596,8.48483095
Ayala malls the Philippines,Bonifacio High Street,Bonifacio High Street,"Bonifacio High Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04932560000084,14.55119245
Ayala malls the Philippines,"Ayala Malls Capitol Central, Bacolod","Ayala Malls Capitol Central, Bacolod","Ayala Malls Capitol Central, Gatuslao Street, Macapiña, Barangay 6, Downtown, Bacolod-1, Bacolod, Western Visayas, Pilipinas",122.94955383881694,10.67702205
Ayala malls the Philippines,"Ayala Malls Vertis North, Quezon City","Ayala Malls Vertis North, Quezon City","Ayala Malls Vertis North, Vertis Drive, Bagong Pag-asa, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.03579258435153,14.6517685
Ayala malls the Philippines,"Centrio, Cagayan de Oro","Centrio, Cagayan de Oro","Centrio Mall, C. M. Recto Avenue, Barangay 24, Poblacion, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.65062375105596,8.48483095
Ayala malls the Philippines,"Ayala Malls Solenad, Sta. Rosa","Ayala Malls Solenad, Sta. Rosa","Ayala Malls Solenad, Nuvali Boulevard, Santo Domingo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.05718581719492,14.23711755
Ayala malls the Philippines,"Bonifacio High Street, Taguig","Bonifacio High Street, Taguig","Bonifacio High Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04932560000084,14.55119245
Ayala malls the Philippines,"Ayala Malls Feliz, Pasig","Ayala Malls Feliz, Pasig","Ayala Malls Feliz, Pasig, Eastern Manila District, Metro Manila, Pilipinas",121.09403135302756,14.6197802
Ayala malls the Philippines,"Greenbelt, Makati","Greenbelt, Makati","Greenbelt, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.02140012611818,14.5529988
Ayala malls the Philippines,"TriNoma, Quezon City","TriNoma, Quezon City","TriNoma, North Avenue, Bagong Pag-asa, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1122, Pilipinas",121.03345718766472,14.6526906
Ayala malls the Philippines,"Market! Market!, Taguig","Market! Market!, Taguig","Market! Market!, McKinley Parkway, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.0559965841189,14.5492886
Ayala malls the Philippines,"Glorietta, Makati","Glorietta, Makati","Glorietta, East Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1224, Pilipinas",121.0253208896739,14.551233
Ayala malls the Philippines,"Ayala Malls Serin, Tagaytay","Ayala Malls Serin, Tagaytay","Ayala Malls Serin, Tagaytay-Nasugbu Road, Silang Junction North, Maitim 2nd Central, Tagaytay, Cavite, Calabarzon, 4120, Pilipinas",120.95889085585202,14.1129348
Ayala malls the Philippines,"Alabang Town Center, Muntinlupa","Alabang Town Center, Muntinlupa","Alabang Town Center, Alabang-Zapote Road, Cupang, Muntinlupa, Southern Manila District, Metro Manila, 1780, Pilipinas",121.02982244003604,14.42348555
Ayala malls the Philippines,Trinoma,Trinoma,"TriNoma, North Avenue, Bagong Pag-asa, Project 7, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1122, Pilipinas",121.03345718766472,14.6526906
Ayala malls the Philippines,Serendra,Serendra,"Serendra, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.05437323951678,14.55076185
major supermarkets Mindanao in the Philippines,Robinsons Supermarket,Robinsons Supermarket,"Robinsons Supermarket, Quirino Highway, Santa Monica, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1117, Pilipinas",121.0409863,14.7222121
major supermarkets Mindanao in the Philippines,Gaisano Supermarket,Gaisano Supermarket,"Gaisano Supermarket, Araneta Avenue, Henrietta Village, Singcang, Bacolod-2, Bacolod, Western Visayas, Pilipinas",122.9395937,10.6592526
major supermarkets Mindanao in the Philippines,NCCC Supermarket,NCCC Supermarket,"NCCC Supermarket, Escuela, Catalunan Grande, Talomo District, Davao City, Davao Region, 8000, Pilipinas",125.5450742,7.0793363
major supermarkets Mindanao in the Philippines,KCC Supermarket,KCC Supermarket,"KCC Supermarket, Mateo Street, Subdivisión Cabe, Dadiangas East, General Santos, Soccsksargen, 9500, Pilipinas",125.1868011,6.1138458
major supermarkets Mindanao in the Philippines,Puregold Supermarket,Puregold Supermarket,"Puregold Supermarket, Legazpi Boulevard, Victory Village South, Legazpi, Albay, Bicol Region, 4500, Pilipinas",123.7585621,13.143247
major supermarkets Mindanao in the Philippines,Gaisano Grand Supermarket,Gaisano Grand Supermarket,"Gaisano Grand, Iloilo East Coast-Capiz Road, Sara, Iloilo, Western Visayas, 5014, Pilipinas",123.0151448,11.2556576
major supermarkets Mindanao in the Philippines,Shopwise Supermarket,Shopwise Supermarket,"Shopwise Supermarket, Antipolo, Rizal, Calabarzon, Pilipinas",121.17525223196694,14.5814141
major supermarkets Mindanao in the Philippines,SM Supermarket,SM Supermarket,"SM Supermarket, Magsaysay Boulevard, Doña Imelda, Galas, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1016, Pilipinas",121.0183631,14.6045649
major supermarkets Mindanao in the Philippines,Alturas Supermarket,Alturas Supermarket,"Alturas Supermarket, Carlos P. Garcia North Avenue, Poblacion 2, Tagbilaran, Bohol, Central Visayas, 6300, Pilipinas",123.85605998153144,9.64336305
major supermarkets Mindanao in the Philippines,Felcris Supermarket,Felcris Supermarket,"Felcris Supermarket, MacArthur Highway, Ferriols Compound, Crossing Bayabas, Toril, Davao City, Davao Region, 8025, Pilipinas",125.5004676,7.0227441
major supermarkets Mindanao in the Philippines,SaveMore,SaveMore,"Savemore, Pedro Gil Street, Barangay 876, Santa Ana, Sixth District, Manila, Capital District, Metro Manila, 1009, Pilipinas",121.0114484649948,14.5816757
major supermarkets Mindanao in the Philippines,Puregold,Puregold,"Puregold, San Jose, Concepcion, Tarlac, Central Luzon, 2316, Pilipinas",120.65489561179189,15.3249921
major supermarkets Mindanao in the Philippines,Shopwise,Shopwise,"Shopwise, Sitio Pulo, Imus, Cavite, Calabarzon, 4103, Pilipinas",120.93961790054908,14.3762253
major supermarkets Mindanao in the Philippines,Metro Supermarket,Metro Supermarket,"Metro Supermarket, 1112, E. Rodriguez Sr. Avenue, Mariana, New Manila, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1112, Pilipinas",121.02743992057418,14.62252925
major supermarkets Mindanao in the Philippines,LCC Supermarket,LCC Supermarket,"LCC Supermarket, J. Hernandez Avenue, Deca Homes Sabella, Naga, Bicol Region, 4400, Pilipinas",123.183568,13.6221805
major supermarkets Mindanao in the Philippines,Gaisano Grand,Gaisano Grand,"Gaisano Grand, Davao-Bukidnon Road, Purok 9, Lower Lacson, Calinan District, Davao City, Davao Region, 8018, Pilipinas",125.45434313918832,7.193368400000001
major supermarkets Mindanao in the Philippines,Savemore Market,Savemore Market,"Savemore Market, Las Piñas, 2nd District, Southern Manila District, Metro Manila, Pilipinas",121.0031254334697,14.42846905
major supermarkets Mindanao in the Philippines,Gaisano Mall,Gaisano Mall,"Gaisano Mall, General Santos-Koronadal Highway, Santo Niño, Koronadal, South Cotabato, Soccsksargen, 9506, Pilipinas",124.85954096416856,6.4891699
major supermarkets Mindanao in the Philippines,Citimart Supermarket,Citimart Supermarket,"Citimart Supermarket, National Highway 436, Purok 1 Lawas, Calicanto, Tramo, Batangas, Calabarzon, 4200, Pilipinas",121.0558702,13.765216
condominiums Metro Manila in the Philippines,Trump Tower Manila,Trump Tower Manila,"Trump Tower at Century City, Kalayaan Avenue, Bel-Air Village Phase I and II, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.02830105627338,14.56517335
condominiums Metro Manila in the Philippines,Pacific Plaza Towers,Pacific Plaza Towers,"Pacific Plaza North Tower, 25th Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04507716292316,14.5481736
condominiums Metro Manila in the Philippines,The Grove by Rockwell,The Grove by Rockwell,"The Grove by Rockwell Tower A & B Lobby, Tower A Driveway, Ugong, Pasig, Eastern Manila District, Metro Manila, 1604, Pilipinas",121.08207633355173,14.5857315
condominiums Metro Manila in the Philippines,The Sapphire Bloc,The Sapphire Bloc,"The Sapphire Bloc, Pasig, Eastern Manila District, Metro Manila, Pilipinas",121.06276620224118,14.587414
condominiums Metro Manila in the Philippines,Arya Residences,Arya Residences,"Arya Residences, McKinley Parkway, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04823509182096,14.546232150000002
condominiums Metro Manila in the Philippines,Knightsbridge Residences,Knightsbridge Residences,"Knightsbridge Residences, 4392, B. Valdez Street, Bel-Air Village Phase I and II, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.027676548955,14.56732795
condominiums Metro Manila in the Philippines,Acqua Private Residences,Acqua Private Residences,"Acqua Private Residences, Mandaluyong, Eastern Manila District, Metro Manila, Pilipinas",121.03606899299864,14.5686181
condominiums Metro Manila in the Philippines,One Shangri-La Place,One Shangri-La Place,"One Shangri-La Place, EDSA, Wack-Wack Greenhills, Mandaluyong, Eastern Manila District, Metro Manila, 1555, Pilipinas",121.05578018854578,14.58168495
condominiums Metro Manila in the Philippines,The Residences at Greenbelt,The Residences at Greenbelt,"The Residences at Greenbelt, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.02004644879528,14.5513288
condominiums Metro Manila in the Philippines,Flair Towers,Flair Towers,"Flair Towers, Mandaluyong, Eastern Manila District, Metro Manila, Pilipinas",121.05137513638503,14.57494495
condominiums Metro Manila in the Philippines,Light Residences,Light Residences,"Light Residences, Mandaluyong, Eastern Manila District, Metro Manila, Pilipinas",121.04914305591151,14.573694
condominiums Metro Manila in the Philippines,Sea Residences,Sea Residences,"Sea Residences, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, Pilipinas",120.98633765961353,14.5335507
condominiums Metro Manila in the Philippines,Shore Residences,Shore Residences,"Shore Residences, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, Pilipinas",120.98541328235385,14.540894649999998
condominiums Metro Manila in the Philippines,The Radiance Manila Bay,The Radiance Manila Bay,"The Radiance Manila Bay, Roxas Boulevard Service Road, Barangay 1, Zone 1, District 1, Pasay, Southern Manila District, Metro Manila, 1307, Pilipinas",120.98843663363704,14.55749005
condominiums Metro Manila in the Philippines,Amaryllis Residences,Amaryllis Residences,"Amaryllis Residences, 12th Street, Gilmore, Mariana, New Manila, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1112, Pilipinas",121.03281112960896,14.62366805
condominiums Metro Manila in the Philippines,Proscenium at Rockwell,Proscenium at Rockwell,"The Proscenium at Rockwell, District II, Makati, Southern Manila District, Metro Manila, Pilipinas",121.03861938596133,14.5663375
condominiums Metro Manila in the Philippines,Park Terraces,Park Terraces,"Park Terraces, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.024012043076,14.5503026
condominiums Metro Manila in the Philippines,The Shang Grand Tower,The Shang Grand Tower,"The Shang Grand Tower, Dela Rosa Street, Legazpi, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1229, Pilipinas",121.02142906534289,14.5547533
condominiums Metro Manila in the Philippines,One Rockwell West Tower,One Rockwell West Tower,"Bizu Patisserie, Rockwell Drive, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0376901,14.5633784
condominiums Metro Manila in the Philippines,The Venice Luxury Residences,The Venice Luxury Residences,"The Venice Luxury Residences, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05017339038218,14.5333604
condominiums Metro Manila in the Philippines,One Serendra,One Serendra,"Serendra One Gate 3 Entrance Road, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.0554957,14.5514418
condominiums Metro Manila in the Philippines,Grace Residences,Grace Residences,"Grace Residences, Taguig, Southern Manila District, Metro Manila, Pilipinas",121.06106016086407,14.53095265
condominiums Metro Manila in the Philippines,Grand Hyatt Manila Residences,Grand Hyatt Manila Residences,"Grand Hyatt Manila Residences South, 35th Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.05166235,14.5558848
major elementary schools Mindanao in the Philippines,Philippine Nikkei Jin Kai International School,Philippine Nikkei Jin Kai International School,"Philippine-Nikkei Jin Kai International School, Caesar E. Matsuo Street, Durian Village, Calinan District, Davao City, Davao Region, 8018, Pilipinas",125.46029082014611,7.1883643
major elementary schools Mindanao in the Philippines,Agusan del Sur Pilot Elementary School,Agusan del Sur Pilot Elementary School,"San Francisco Pilot Central Elementary School, Toog Avenue, Barangay 2, Poblacion, San Francisco, Agusan del Sur, Caraga, 8501, Pilipinas",125.98311450188147,8.505993
major elementary schools Mindanao in the Philippines,Davao City Special School,Davao City Special School,"Davao City Special School, SPED Road, Bangkal, Talomo District, Davao City, Davao Region, 8000, Pilipinas",125.55983211102496,7.0630717
major elementary schools Mindanao in the Philippines,Stella Maris Academy of Davao,Stella Maris Academy of Davao,"Stella Maris Academy, Lupo Diaz Street, Paciano Bangoy, Agdao District, Davao City, Davao Region, 8000, Pilipinas",125.6190119,7.0863357
major elementary schools Mindanao in the Philippines,Philippine Women's College of Davao,Philippine Women's College of Davao,"Philippine Women's College, University Avenue, Juna, 74-A Matina Crossing, Davao City, Davao Region, 8000, Pilipinas",125.59292183388833,7.05708475
major elementary schools Mindanao in the Philippines,Holy Child School of Davao,Holy Child School of Davao,"Holy Child, Buhangin-Cabantian Road, Lower Kawayan, Buhangin, Cabantian, Davao City, Davao Region, 8016, Pilipinas",125.62105778665982,7.11861725
major elementary schools Mindanao in the Philippines,Precious International School of Davao,Precious International School of Davao,"Precious International School of Davao, Maple Street, GSIS Heights, 74-A Matina Crossing, Davao City, Davao Region, 8021, Pilipinas",125.5783632,7.0579223
major elementary schools Mindanao in the Philippines,John Paul II College of Davao,John Paul II College of Davao,"John Paul II College of Davao, Ecoland Drive, Purok 24-B, 76-A Bucana, Davao City, Davao Region, 8000, Pilipinas",125.59892240854418,7.053323799999999
major elementary schools Mindanao in the Philippines,Oroquieta City Central School,Oroquieta City Central School,"Oroquieta City Central Elementary School, Dr. Jose Rizal Street, Poblacion I, Oroquieta, Misamis Occidental, Northern Mindanao, 7207, Pilipinas",123.80285771576888,8.48948465
major elementary schools Mindanao in the Philippines,Malaybalay City Central School,Malaybalay City Central School,"Malaybalay City Central School, Don Carlos Street, Barangay 5, Malaybalay, Bukidnon, Northern Mindanao, 8700, Pilipinas",125.12568058624714,8.154469800000001
major elementary schools Mindanao in the Philippines,Iligan City Central School,Iligan City Central School,"Iligan City Central School, Roxas Avenue, Mahayahay, Iligan, Northern Mindanao, 9200, Pilipinas",124.2409717798749,8.2258259
major elementary schools Mindanao in the Philippines,Davao Christian High School,Davao Christian High School,"Davao Christian High School, V. Mapa Street, Barangay 12-B, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.61073227466426,7.07952935
major elementary schools Mindanao in the Philippines,Agusan del Sur Pilot Laboratory Elementary School,Agusan del Sur Pilot Laboratory Elementary School,"Agusan del Sur Pilot Laboratory Elementary School, Narra Avenue, Purok 8, Poblacion, Bayugan, Agusan del Sur, Caraga, 8502, Pilipinas",125.75138705048415,8.7145243
major elementary schools Mindanao in the Philippines,Assumption College of Davao,Assumption College of Davao,"Assumption College of Davao, J. P. Cabaguio Avenue, Water Lily Village, Wilfredo Aquino, Agdao District, Davao City, Davao Region, 8000, Pilipinas",125.62419208530316,7.088191500000001
major elementary schools Mindanao in the Philippines,Corpus Christi School (Cagayan de Oro City),Corpus Christi School (Cagayan de Oro City),"Corpus Christi School, Masterson Avenue, Pueblo de Oro, Balulang, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.62033173948105,8.44268205
major elementary schools Mindanao in the Philippines,Stella Maris Academy of Davao (Davao City),Stella Maris Academy of Davao (Davao City),"Stella Maris Academy, Lupo Diaz Street, Paciano Bangoy, Agdao District, Davao City, Davao Region, 8000, Pilipinas",125.6190119,7.0863357
major elementary schools Mindanao in the Philippines,Philippine Nikkei Jin Kai International School (Davao City),Philippine Nikkei Jin Kai International School (Davao City),"Philippine-Nikkei Jin Kai International School, Caesar E. Matsuo Street, Durian Village, Calinan District, Davao City, Davao Region, 8018, Pilipinas",125.46029082014611,7.1883643
major elementary schools Mindanao in the Philippines,Davao Christian High School (Davao City),Davao Christian High School (Davao City),"Davao Christian High School, V. Mapa Street, Barangay 12-B, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.61073227466426,7.07952935
major colleges and universities Mindanao in the Philippines,Notre Dame University - Cotabato City,Notre Dame University - Cotabato City,"Notre Dame University, R. Albano Street, Ngo Compound, Poblacion Ⅶ, Cotabato City, Bangsamoro, 9600, Pilipinas",124.250370676833,7.21539325
